"","time","post","share","like","love","haha","sad","wow","angry"
"183","2017-11-10T04:18:43+0000","我的施政理念是「把所有的小問題解決了，就沒有大問題」，就像台北市的高房價不是一天造成的，但當問題還小時，政府沒有積極面對，拖到現在，就變成大難題。

要達到居住正義，只租不賣的公共住宅是我們的重要政策，但公宅不是唯一的方法，「健全房市」也是需要的。

我們發現，交易資訊不透明，以及不合理的價稅，讓人有機會炒作不動產，是高房價的元兇之一。因此，透過地政維新達成健全房市，是我們的重要工作。

在台北市地政局同仁的努力下，過去預售屋定型化契約的合格率是0%，今年已經提升到75%。

此外，公開透明也是健全房市的有效手段，所以這幾年，地政局同仁致力於「台北地政雲」網站的建構，在網路上揭露各種土地、不動產資訊與圖資，讓交易更公平合理。

地政不是我的專業，但我知道在資通訊的時代，地政服務不走向智慧化不行，唯有透過科技，才能達成公開透明、公平正義的願景。

#地政維新
#健全房市
#進步價值光榮城市
臺北地政

---
「台北地政雲」一手掌握各種不動產資訊
https://cloud.land.gov.taipei/

來「台北地政E博館」看台北的前世今生
https://emuseum.land.gov.taipei/",300,12087,242,16,1,77,11
"184","2017-11-08T15:10:21+0000","我常開玩笑說，外科醫師是特殊材料做的，可以不吃不喝長時工作，當市長之後更慘，等於完全沒有休假，但這些都不是好的現象。

在勞動政策上，我一向尊重賴香伶局長的專業，她基於勞動局在執行法令上所遇到的窒礙難行之處，去函中央給予專業見解，這點也跟我「有意見就舉手」的態度符合。雖然有幕僚擔心外界以為「又要炮打中央」，但是我還是支持賴局長發表意見。

我常說，在一個「對」的社會中，法律是給人民遵守的，而不是參考用。今天一例一休的問題所在，是修法通過後，先三個月「宣導期」，再三個月「輔導期」，然後「再輔導期」，到底是要執行還是不要執行，大家都摸不著頭緒。

所以，只要能讓勞動基準法可以徹底執行的修法內容，我都支持，而且台北市政府也會依法辦理，不要再卡住、無所適從。

勞動臺北",230,18008,306,114,12,35,18
"185","2017-11-07T13:54:37+0000","#宵夜文
#肚子餓者慎入

我是一個對吃沒有什麼講究的人，連吃飯也有SOP，平均6分30秒就可以幹掉一個便當。對我而言，有東西可以吃就行了，反正就是維持身體所需。

但我發現在世大運期間，很多外國選手對台北的第一印象就是「吃不完的美食」。畢竟，作為一個多元開放的國際城市，必須滿足不同國籍、種族、年齡的口味，無形之中，也讓台北成為一個世界級的美食天堂。

要讓世界走進台灣，就必須用更多美味來招呼大家，現在讓我們用這部影片，看看外國人怎麼享受台北的美食。

台北旅遊網",3753,42298,1424,972,6,133,17
"186","2017-11-06T09:00:12+0000","「失敗是常態、成功是例外」，從生物演化的角度來看，大多數的突變是不利的，甚至會致命。

因此，優勢者往往沒有創新的動機，因為怕改變後反而變差。但對弱勢者而言，因為沒什麼好失去的，所以「創新是弱勢者的義務」，改變不一定會成功，但不改變、不創新，原本位居弱勢者根本沒有成功的機會。

台灣雖然沒有豐富的天然資源，但擁有「民主、自由、多元、開放」等進步價值，與亞洲各國相比，非常適合創業，但創業並不保證一定會成功，所以追求創新的第一要素，就是「不怕失敗」。

可惜，我們的社會普遍鼓勵成功，卻沒有提供一個允許失敗的環境。因為沒有足夠勇氣承擔失敗，造成大家不敢創新，結果就是台灣產業越來越保守，最後只剩下代工。

既然要年輕人不怕失敗、敢於創新，政府就應該要提供一個良好的創業環境。3年來，我們成立的「StartUP@Taipei」創業服務辦公室，提供了完善的服務，從技術研發、創新育成到創業補助，所有創業所需的支援都包括在內。上任至今，補助總金額高達7.4億元，總件數達573件。

另外，在「台北國際創業週」，我們也找來以色列、荷蘭、日本、新加坡等國家的創投育成機構共同參與，透過國際論壇，讓大家充分了解這些國家如何扶植新創產業，也讓台灣的新創產業有機會與世界互動，產生更大能量。

創新是我們唯一的出路，我們要重建台灣海洋國家的性格，讓年輕人有足夠勇氣，航向未知的未來。

#追求創新
#協助創業
#進步價值光榮城市

---
2017台北國際創業週

11/14-11/15 
內容：國際論壇、星光媒合會、全球共同工作空間大會
地點：台北文創大樓6樓

11/16-11/18
內容：台北新創館－超過40組國內外優秀新創團隊共同參展
地點：花博公園爭艷館

官網：https://goo.gl/M2x9YG",516,14005,333,53,7,40,6
"187","2017-11-04T04:40:34+0000","少子化已成為國安問題，上個月，我們推出「第二胎每月加碼三千元」的托嬰補助，希望能減輕家長負擔而鼓勵生育。

但是，除了補助生育，還有養育、教育的問題要處理。最近很多民眾反應「抽不到公幼」，也逼我們不斷思考解決之道。

因此，我們決定把閒置的國小校舍，拿來作為0至2歲的托嬰、2歲學齡前專班、3至5歲的幼兒園，孩子以後還可以直升國小一年級，形成0至12歲「托育一條龍」，預計不到6年時間，我們就會讓北市139所公立國小「校校有幼托」。

在普遍設立公幼、非營利幼兒園之前的空窗期，我們也正計劃透過補助的方式，拉近公幼、私幼之間的費用差距。

低所得、高物價的時代，要讓人民敢生敢養，政府不能只辦徵文比賽，而是要設法幫忙減輕養育的負擔，這筆錢不能省，我們一定會讓年輕父母，都能在台北安心成家。

#幼教托育愛持續
#進步價值光榮城市

---
第二胎托育補助加碼三千！
https://goo.gl/hZT8iV

看更多托嬰、托幼政策
http://born.taipei/",1691,28193,918,132,26,103,13
"188","2017-11-02T13:19:02+0000","在台灣，多數人跟政府有關係的時刻，就是選舉投票那一<U+5239>那。投完票後，只能當「假日政治家」、「遙控器政治家」或「鍵盤政治家」：假日上街頭搖旗吶喊理念、邊看政論節目邊罵，或是匿名上網發表看法。

為了解決這種民主困境，我一直設法在現有的體制下，納入更多公民的意見。從成立全台灣第一個「公民參與委員會」、推動參與式預算、以及改版重新上路的 i-Voting 機制，就是希望能夠實現「開放政府、全民參與、公開透明」這個理念。

現在，我們即將徵選第2屆公民參與委員會委員，只要年滿18歲，對於公共事務議題有興趣，都可以報名參與，我們會用遴選的方式選出8至12名府外委員，一起加入改變台北的行列。

PTT壞了沒關係，快按下方的連結報名參與，讓你的意見更有力量，不再只是鍵盤政治家！

#公民參與委員會
#進步價值光榮城市

---
第二屆「臺北市政府公民參與委員會」報名表
（報名至11月5日上午10時截止）
https://goo.gl/qQkwdW",167,9328,171,225,4,43,11
"189","2017-11-02T03:30:00+0000","文山區，顧名思義「有文也有山」，是台北市內學校密度最高、山林綠地最多的行政區。但這裡過去也是台北的易淹水地區，只要下大雨就淹水。

三年下來，我們完成了文山區整體防洪計畫，用「分流加滯洪」的概念，讓每逢豪大雨必淹的文山區興隆路、福興路一帶從易淹水地區除名，今年幾次大雨，我們都通過了考驗。

解決了淹水，我們還要帶動這裡的產業。

過去在動物園旁蓋「Zoo Mall」的失敗經驗，讓我們學到只是蓋一個商場，沒辦法存活太久，所以必須結合貓熊、貓纜與貓空，完整的「三貓計畫」串連動物園、貓空的茶與綠竹筍產業，到景美溪對岸的木柵路四、五段開發，要讓觀光客在這裡待上超過一晚，才能創造足夠的商機。

文山的改變已經發生，未來我們會更加努力，讓這個地區更宜居、更美麗。

#行動市政會議
#進步價值光榮城市

---
走讀臺北，看見更多改變

改變中正 <U+25B8> https://goo.gl/KZjFnh
改變信義 <U+25B8> https://goo.gl/hr3wQP",226,9525,226,30,0,24,8
"190","2017-11-01T04:26:32+0000","大巨蛋談判還是要重啟，但我們強調，我們是反對複雜的政商關係，不是反商仇富，還是要公開透明。對任何人，不管你喜歡不喜歡，我們都給他一個公平的處理方式。
　
公平正義不只是對一般人，對你不喜歡的人，我們也是公平正義，只有這樣，才能真正建立一個法治的國家。

---
大巨蛋案說明記者會（Part 1）連結
https://goo.gl/RPbDXP",182,10799,443,129,9,33,37
"191","2017-11-01T04:00:06+0000","各位市民朋友及媒體朋友大家好，在檢察官起訴趙藤雄後，關於大巨蛋案，台北市政府有以下幾點立場跟大家說明：
　
第一，從我上任以來，在大巨蛋案上，一直堅持公平正義、公開透明的原則，我們也承擔前任市政府留下的困難，沒有逃避，不管外界如何批評，甚至影響到民調的時候，我們都沒有妥協，一直堅持到現在。
　
第二、市政府強調的，最重要，大巨蛋必須是一個安全的大巨蛋，因此市政府在104年5月20日，因為遠雄公司未按圖施工，依法勒令停工。到現在，遠雄只能用工地安全的問題，進行報備施工。至於停工，經過訴願委員會、監察院、行政法院的判決，市府的勒令停工是合法的。在大巨蛋的安全上，市府是堅持的。
　
第三、台北市政府仍然會站在公平正義的立場，替市民爭回應有的權利，不會讓市民的權益受損。
　
最後，我仍然會堅持一個合法安全的大巨蛋，也非常感謝司法單位，證明了台北市政府在大巨蛋案上的堅持是對的，謝謝。

---
大巨蛋案說明記者會（Part 2）連結
https://goo.gl/ji2vLF",234,8597,339,50,10,79,60
"192","2017-10-31T05:48:33+0000","文哲今天到你家。

#興隆公共住宅

---
台北市居住資訊服務網
https://www.housing.taipei.gov.tw/",220,14130,647,722,7,61,17
"193","2017-10-31T02:04:16+0000","大家早安，我在文山區開會，歡迎一起加入行動市政會議直播，一起看見文山的進步與改變。

#行動市政會議

---
表情符號投票》

市府於文山區的各項建設中，您最滿意的是？
<f0><U+009F><U+0098><U+00A2> 文山區整體排水改善
<f0><U+009F><U+0098><U+0080> 居住正義－公宅興建
<f0><U+009F><U+0098><U+00A1> 繪設標線型人行道
<f0><U+009F><U+0098><U+00AF> 開辦社區長者共餐
　
區政報告投影片連結》

文山區政報告（文山區公所）
https://goo.gl/kiRwui
台北市長照計畫（社會局）
https://goo.gl/h8WhJA
文山排水改善計畫及坡地環境營造成果（工務局）
https://goo.gl/DhC9Mo",119,6546,336,447,89,88,52
"194","2017-10-30T11:15:49+0000","雖然世大運已經結束兩個月，但今天看到國家地理頻道為世大運拍攝這支紀錄片的5分鐘精華版，心情還是有點激動。
　
以前我常說，世大運不是我的世大運，也不只是台北的世大運，而是台灣人的世大運，大家應該要用一種辦喜事的心情來迎接這場國際盛會。可惜市府同仁六年來的努力，常常因為政治考量被嘲笑、被抹煞。
 　
所幸，「當你有心要完成一件事情，全世界都會來幫你」，不論是一萬九千名志工，以及許多無名英雄。這些人的貢獻，單純只是想向世界證明：We can do something impossible.
 　
尤其是世大運場館整建，我們在不追加任何預算的情況下，如期、如質的完成了所有場館的整修與新建，最大的功臣，就是那些勞苦功高的工程人員，而他們的努力，值得被大家看見。
 　
更重要的是，台灣選手們令人難忘的亮眼表現，提振了國人的自信心，成功的讓世界看見台灣，給台灣人留下了難以忘懷的共同記憶，也讓每一個參與其中的人同感光榮。
 　
這些辛苦的過程中，我們累計了很多實務上的經驗，也獲得了很多寶貴的教訓，我們都會收集起來，給其他縣市參考，作為辦理大型國際賽事的前車之鑑。
　
至於幕後的故事、秘辛，我們將在明天晚上九點於國家地理頻道首播的《透視內幕：2017臺北世大運》中，讓大家知道。
 　
歡迎大家一起收看，給這些幕後功臣一個掌聲。",7804,68878,3630,59,44,257,26
