"Media","V1","bindtext"
"11","LTN","「蔣萬安不選是吳敦義最大挫敗」洪耀福建議：吳自己選
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者楊淳卉／台北報導〕國民黨立委蔣萬安日前宣布不參選台北市長，投下震撼彈，民進黨秘書長洪耀福今表示，蔣萬安不參選，代表不願做國民黨主席吳敦義的棋子，這也是吳敦義布局上的最大挫敗，他還建議吳敦義「可以自己選」，若新北市長朱立倫跳下來說要承擔，吳在2020年總統大選就出局了。 對於蔣萬安聲明不參選台北市長，洪耀福今與媒體茶敘表示，吳敦義原盼靠蔣萬安固守自己2020年選總統的布局，但在可能的參選人中，蔣年紀最輕，對政治還是有想法；而蔣萬安不選，藍營人選好像也不會是丁守中，「丁守中持續悲劇」。 然而，蔣萬安不參選，是否影響民進黨下屆選戰與台北市長柯文哲合作的可能？洪耀福認為，「台北市的局」不用太早下定論，看吳敦義還有什麼「牌」可以出。他還建議吳敦義，「可以自己選」，若朱立倫想跳下來承擔，那吳在2020年就出局了；洪耀福還反諷說：「我對他（吳敦義）太好，每天在教他，應該把秘書長薪水撥給我。」 至於總統蔡英文日前接受電視專訪，對下屆台北市長選舉要柯文哲「對台灣價值做再確認」，洪耀福對此解釋，蔡英文是講出民進黨大多數基層聲音，也聽到很多基層意見，政黨都有基本價值和立場，「總要確定你和我是什麼關係」。 此外，吳敦義今表示此次選舉目標是「保住現有7個藍營執政縣市，還要多拿下5、6個以上過半」，被問到民進黨此次訂下的目標為何？洪耀福則說，民進黨「固守執政，強攻其他、寸土必爭」，重要的是要先布局，不是要先講數字，目前都還在提名階段，戰況未明，先不用訂勝負。 民進黨秘書長洪耀福（見圖）表示，蔣萬安不參選台北市長，是國民黨主席吳敦義布局上的最大挫敗。（資料照） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"13","LTN","搶攻台北 郝稱還有三人會宣布選
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者施曉光／台北報導〕在國民黨立委蔣萬安宣布不選台北市長後，國民黨副主席郝龍斌昨受訪指出，除了表態的丁守中、鄭麗文，還有人私下與他接觸，估計還有三位可能宣布參選；他以尊重這些人的意願為由賣關子，只說其中一位一定會宣布，時間點大約在農曆春節前後。 曾任台北市長的郝龍斌評估，由於民進黨執政不理想，沒有足以勝選的人選，研判未來民進黨不會在台北市提名，選擇繼續與台北市長柯文哲合作，但民進黨可能會有人脫黨參選。 對於最近藍營又再度開始點名許多所謂的「奇兵」，丁守中昨接受廣播節目專訪時表示，這是媒體喜歡熱鬧，且黨內有少數人三不五時就躲在幕後點名並唱衰他，這種做法與時代民意脫節，而且被點名的人明明沒有要選，實在用不著這樣鼓吹。 丁守中表示，台北市黨部可能是為了要炒熱選情，也可能認為他還不夠強，但這些被點名的明星在民調中贏不了他，且黨主席吳敦義已公開表示一定會公平公正辦理初選，他會以平常心努力爭取支持。 郝龍斌（資料照） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"14","LTN","藍營誰選北市長？ 郝龍斌：還有3人可能宣布
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者施曉光／台北報導〕在國民黨立委蔣萬安宣布不選台北市長後，最近藍營又再度頻點許多「奇兵」，國民黨副主席郝龍斌今日受訪指出，國民黨優秀人才很多，除了已經表態的丁守中、鄭麗文外，還有幾位私下與他接觸，估計還有三位可能宣布參選。 但面對媒體追問是那些人，或是否為前政務官，郝龍斌都賣關子拒絕說明，並說要尊重這些人的意願，不能對外透露，其中一位則是一定會宣布，時間點大約在農曆春節前後。 郝龍斌評估，由於民進黨中央執政不理想，沒有足以勝選的人選，據此研判未來民進黨不會在台北市提名，選擇繼續與台北市長柯文哲合作，但民進黨可能會有人脫黨參選。 至於外傳有國民黨高層勸進回鍋參選台北市長，郝龍斌否認說，這是媒體的捕風捉影，並強調自己是中央提名審查小組召集人，負責輔選與抬轎，因此不適合參選。 國民黨副主席郝龍斌（右）。（資料照，記者張嘉明攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"15","LTN","丁守中「迷幻藥」喻柯P  鄉民疑：怎知迷幻藥討喜
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔即時新聞／綜合報導〕下屆台北市長選舉將在今年舉行，曾表態要參選的國民黨前立委丁守中今天就批評現任市長柯文哲如同迷幻藥，討喜卻沒有解決問題，結果卻被鄉民反問，怎麼知道迷幻藥討喜。 綜合報導指出，丁守中今天接受廣播專訪時批評柯文哲就像迷幻藥一樣，講話討喜又好聽，可是實際上卻沒有解決市政問題。丁守中認為，政治應該實實在在、腳踏實地以及前瞻規劃，而柯文哲談笑、搔頭好像解決很多問題，但實際上問題還是在，北市城市競爭力評比持續下滑，要如何才能創造年輕人就業。 不過丁守中這番話卻引來批踢踢鄉民的反彈，有鄉民直接表示，「柯文哲哪裡討喜？」但也有鄉民質疑丁守中，「丁丁怎麼知道迷幻藥討喜？」 丁守中批評柯文哲如同迷幻藥，討喜卻沒有解決問題。（資料照，記者簡榮豐攝） 鄉民質疑丁守中，怎麼知道迷幻藥討喜。（圖擷自批踢踢） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"16","LTN","國民黨北市候選人提名戰 丁守中暗指北市黨部四處放話
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者蕭婷方／台北報導〕原被外界看好可能代表國民黨參選台北市長、挑戰現任市長柯文哲的國民黨立委蔣萬安日前宣布不參選，不過外界仍點名前行政院長江宜樺、前內政部長李鴻源等人，外傳北市黨部更點名要與台大教授李錫錕合作。對此，有意角逐國民黨黨內提名的前國民黨立委丁守中昨受訪時，影射北市國民黨部持續對外放出不利自身選情的資訊，大概認為我不夠強，「一直唱衰我」。 昨媒體問丁，蔣萬安為黨內力拱人選，蔣宣布不選後又點名江宜樺、葉匡時、李鴻源與李錫錕，但他們都無意參選，對於「黨內高層」對外放這些消息，是否會有灰心之感？「黨內高層是否為市黨部」？ 丁守中對此坦言，現在都這種情勢了，可能覺得我不夠強，才會對外放話；外界質疑為國民黨市黨部對外放話？丁未正面回應，僅抱怨「有人躲在後面三不五時唱衰我」，但這些耳語都與民意、時代脫節，黨內應該要選擇有使命感的人，用不著拚命鼓吹無心的人。 有意角逐國民黨黨內提名的前國民黨立委丁守中昨受訪時表示，影射北市國民黨部持續對外放出不利自身選情的資訊，大概認為我不夠強，「一直唱衰我」。（資料照，記者簡榮豐攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"17","LTN","黨高層力拱郝龍斌再戰北市？ 郝辦：只當抬轎人
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  台北市長選舉在即，國民黨繼立委蔣萬安表態不選後，黨內開始盤點戰將，外傳副主席、前北市長郝龍斌有望回鍋參選。（資料照，記者張嘉明攝） 〔即時新聞／綜合報導〕台北市長選舉在即，國民黨繼立委蔣萬安表態不選後，黨內開始盤點戰將，外傳副主席、前北市長郝龍斌有望回鍋參選。對此，郝辦發言人游淑慧表示，郝將配合黨中央規劃，扮演好「抬轎人」，間接否認傳聞。 綜合媒體報導，外傳國民黨黨中央高層，力拱郝龍斌出來參選。游淑慧指出，郝認為，黨內目前表態參選提名的丁守中、鄭麗文，均屬強棒，藍營不會像民進黨一樣，遇上無法在雙北派出強棒的窘況。 報導指出，游淑慧提到，郝表示今年是國民黨展現新作為、新態度的時刻，不論是輔選市長提名人、各縣市議員，自己都會全力以赴，協助「抬轎」。 報導提到，至於前總統馬英九與郝籌組「馬郝聯盟」一事，游淑慧回應，並無此一規劃；這次有許多優秀年輕人參選，眾人各自努力，老朋友們同樣面臨新人參選的挑戰，互相打氣、經驗分享而已。 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"18","LTN","傳郝龍斌回鍋參選北市長 柯：幹嘛關心不能控制的外在因素
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  台北市長柯文哲23日主持松山區行動市政會議，向地方人士說明市政建設及聽取建言，並接受媒體採訪。（記者方賓照攝） 〔記者沈佩瑤／台北報導〕年底縣市首長選舉登場，外傳國民黨基層有意勸進台北市前市長郝龍斌回鍋參選，現任台北市長柯文哲今早被問及此事時，他表示選舉對而言還是照自己的步驟走，要競選連任的人，把市政做好就好，如果外在因素不是自己能控制的，「去關心幹嘛？」應該是做好自己能控制的東西，就像市政。 媒體又問，是否為積極表態參選北市長的前立委丁守中感到可惜，因為國民黨似乎不想推丁守中，但丁守中準備了20年，柯僅回「你是哪一台的？」 而積極表態參選新北市的副市長陳景竣稍後受訪時則說，國民黨應該要自我檢討，丁守中從政的經歷憑良心說也還不差，但這就是國民黨一貫的內鬥內耗，對整個選舉沒有幫助，未來兩黨選舉除了候選人本身學經歷，重點在於提出好的政策跟願景，並展現執行力跟魄力，才可以吸引選民青睞，否則整個政黨都會被人民拋棄。  新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"19","LTN","與柯文哲對決PK   丁守中：選戰不難打...
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者施曉光／台北報導〕國民黨台北市長參選人、前立委丁守中今日接受廣播專訪時表示，未來市長選舉如果由他與台北市長柯文哲對決PK，他會拿出專業一項項檢視柯文哲的施政，「這個選戰不難打」，他比喻柯文哲就像股價被炒得很高的上市公司，但實際業績卻很差，只要財報一公布，大家就可以看得清清楚楚。 對於柯文哲至今民調仍處高檔的現象，丁守中說，愈了解的人，就愈能看到真相，站在遙遠的地方看柯文哲會像似明星，但城市治理必須紮紮實實，不是每天在網路、電視上耍寶當明星。 由於柯市府陸續走了很多政務官，丁守中還將嘲諷柯文哲主政下的台北市政府，已經變成像美國總統川普的白宮一樣。 對於主持人要求列舉「柯政」十個不及格的地方，丁守中不願逐一列舉，他解釋，如果現在他提出來，就會變成柯文哲的辦法，過去柯文哲說過台北市內湖區的交通沒救，他在臉書馬上提出解決辦法後，台北市副市長隨後就提出辦法，與他所提出來的內容幾乎一模一樣，尤其現在柯文哲在網路的聲量大，如果他現在就提出來問題與解決方法，會容易變成柯文哲的政策。  國民黨2018台北市長參選人丁守中。今日接受廣播專訪時表示，未來市長選舉如果由他與台北市長柯文哲對決PK，「這個選戰不難打」。（資料照，記者黃耀徵攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"20","LTN","藍營頻點「奇兵」 丁守中：黨內有人躲在幕後點名並唱衰我
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  前立委丁守中。（資料照，記者簡榮豐攝） 〔記者施曉光／台北報導〕在國民黨立委蔣萬安宣布不選台北市長後，最近藍營又再度開始點名所謂的「奇兵」，爭取黨內提名的前國民黨立委丁守中今日接受廣播節目專訪時表示，這是媒體喜歡熱鬧，而且黨內有少數人三不五時就躲在幕後點名並唱衰他，這種作法與時代民意脫節，而且被點名的人士明明沒有心要參選，實在用不著這樣鼓吹。 丁守中表示，在目前的情勢下，黨內還在傳聞要找人參選，站在台北市黨部的想法，可能是為了要炒熱選情，也可能認為他還不夠強、不夠猛，但這些被點名的明星在民調中贏不了他，而且黨主席吳敦義已公開說過一定會公平公正的辦初選，因此他會平常心，努力爭取大家支持。 對於民進黨秘書長洪耀福先前說蔣萬安是藍營強棒，丁守中說，綠營此舉根本是「黃鼠狼給雞拜年」，對於洪耀福還評論自己是「悲劇人物」，宣稱新北市副市長侯友宜與綠營關係很好，丁守中說，這是在搞分化，他也絕對不會是悲劇人物。 丁守中並指出，他只有設定台北市長柯文哲文為唯一的對手，而且民調顯示藍營只有他的支持度最接近柯文哲，去年兩次民調他甚至還領先柯文哲10％，後來柯文哲由於雙城論壇、世大運的關係超前，目前柯文哲在29歲以下部分大幅領先他，他則在40歲以上部分領先柯文哲。 丁守中說，民調起起伏伏，未來自己補強不足的地方，尤其是年輕世代的部分，但他也強調，柯文哲只是像「迷幻藥」，台北市經濟一癱死水，招商不力，如何能創造年輕人就業機會？  新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"21","LTN","藍營推「奇兵」李鴻源挑戰北市？ 李鴻鈞連忙幫否認
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔即時新聞／綜合報導〕國民黨立委蔣萬安宣布不選台北市長後，國民黨內角逐台北市長的人選又再度引發討論，有媒體報導前內政部長李鴻源可能是「奇兵」，不過李鴻源的弟弟、親民黨立委李鴻鈞今日受訪時笑說，「不會啦！李鴻源對選舉一向都是很排斥的。」 根據《ETNEWS》報導，國民黨先前呼聲最高的蔣萬安目前已經表態不參選，台面上僅剩前立委丁守中，以及前行政院前發言人鄭麗文，不過有媒體報導藍營仍在尋覓「奇兵」，不過傳出有可能的江宜樺、葉匡時都表達無意願，前內政部長李鴻源原本也是可能人選之一，但立委李鴻鈞今日則是對此否認。 李鴻鈞今日受訪時針對李鴻源是否參選台北市長時連忙表示：「不會啦！不會啦！不會啦！」強調李鴻源對選舉沒興趣，更開玩笑地說：「若他對選舉有興趣，當立委的是他不是我！」而且台北市畢竟是首善之都，真正有能力的人才是重點。 有媒體報導李鴻源可能是參選北市的「奇兵」，不過李鴻源的弟弟李鴻鈞今日受訪時笑說，「不會啦！李鴻源對選舉一向都是很排斥的。」（資料照，記者陳志曲攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"22","LTN","姚文智批柯P「台灣價值不能補考」
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  姚文智今天上午接受媒體訪問，回應總統蔡英文昨天專訪內容。（姚文智辦公室提供） 〔記者蘇芳禾／台北報導〕總統蔡英文昨天接受電視台訪問時被問到，民進黨是否再度於今年選舉禮讓台北市長柯文哲，蔡英文表示，民進黨會以台灣的大局來考量。有意代表民進黨角逐台北市長寶座的立委姚文智表示，蔡英文總統在專訪中提到柯文哲必須要對「台灣價值」再做一次確認，他認為，大家認為柯文哲背離台灣價值，這不是一個可以重來或補考的事情。「難道馬英九、連勝文都可以來補考嗎？」 總統蔡英文昨天在專訪表示，柯文哲必須要對「台灣價值」再做一次確認，讓民進黨支持者感覺，柯是能一起作戰的人。 對此，姚文智也舉連戰當年要選總統為例指出，連戰趴下來親吻土地，就是想要補考，但沒有人會相信他，台灣價值是信賴與背叛問題，不是一個可以補考的問題。 姚文智認為，在這方面，經過3年檢驗，柯文哲不只講了兩岸一家親，他並沒有把台灣價值當一回事。 媒體問到蔡英文此舉是要讓柯文哲「補考」，姚文智則認為，這樣的看法跟支持者有出入。3年來看不到柯文哲對台灣價值的實踐。他舉例，之前台灣面對外交困境，在巴拿馬與我國斷交的時候，柯文哲立刻提出「兩岸一家親」，在這個時空背景下，就可以檢驗他是否體現台灣價值。 對於有輿論評論丁守中熱身很久，跟姚文智狀況類似，姚文智回「怎麼會類似？」丁守中第一次參選應該是黃大洲市長的時代，那時候很多年輕人都還沒出生「不要把我跟他比在一起。」 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
