"Media","V1","bindtext"
"11","LTN","柯文哲說了這兩句話 姚立明沒辦法再挺他
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔即時新聞／綜合報導〕在2014年大選替柯文哲操盤、助柯當選台北市長的國會觀察基金會董事長姚立明，今天宣布若民進黨立委姚文智參選北市長，願擔任他的競選總幹事，正式與柯撕破臉。姚立明表示，柯文哲過去又說「兩岸一家親」，又不願正面回應蔡英文總統提問的「台灣價值」，讓他覺得柯是個沒有價值觀的人，沒辦法再挺他。 姚立明在今天播出的「鄭知道了」節目中談到柯文哲的政治光譜，他表示，不認為柯文哲是白裡透紅、紅色代言人，反而聽柯過去的兩次談話，就知道他是純粹的功利主義者；他講「兩岸一家親」是為了獲得藍營選票，而當他面對小英問他台灣價值、主體意識的時候，他又閃躲，說自己是台北市長，不需要去回答總統高度的問題。 姚立明說，從柯文哲的上述談話，就能看出他是一個沒有價值觀的人，「我怎麼去挺他？」姚表示，他要不要支持一個人，跟藍綠無關，看的是這個人適不適合做市長，能不能給人民好的願景，但柯文哲反來覆去，沒有中心價值，讓他一點把握都沒有。 姚立明表示，柯文哲過去又說「兩岸一家親」，又不願正面回應蔡英文總統提問的「台灣價值」，讓他覺得柯是個沒有價值觀的人，沒辦法再挺他。（資料照） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
"12","LTN","扳倒柯文哲 姚立明願任姚文智競選總幹事
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  姚立明曾經是柯文哲的競選總幹事，有意角逐台北市長的民進黨立委姚文智透露，姚立明已經答應擔任他的競選總幹事。（資料照） 首次上稿：19:34更新時間：20:55〔即時新聞／綜合報導〕表態參選台北市長的民進黨立委姚文智今透露，曾在2014年擔任柯文哲競選團隊總幹事的姚立明表態，願意擔任他這次競選台北市長的競選總幹事。北市府對此則回應，市長柯文哲仍認為把市政做好就是連任最好的準備，並強調，不論是誰要參選或誰要加入競選團隊北市府都尊重。 姚立明曾在中山大學、文化大學任教，也曾是新黨籍立法委員，2006年參與過「倒扁運動」出任副總指揮，2014年先為太陽花學運發聲，又出任柯文哲競選台北市長的競選總幹事，是柯文哲成功打敗對手連勝文的最佳軍師，他在距離投票半個多月前語出驚人預測柯文哲將獲80萬票勝選，事後被譽為神準。 但在柯文哲上任後兩人漸行漸遠。雖然柯文哲先前曾提及，拚連任競選總幹事的位子，「姚立明還是第一人選」，但今日立委姚文智在臉書PO文透露將由姚立明擔任競選總幹事。 姚文智傍晚在臉書自曝，他今天下午參加三立政論節目「鄭知道了！」時，意外獲得2014年挺柯大將姚立明的鐵口支持，並指姚立明強調「無論有沒有獲得提名，只要文智參選到底，我願意擔任他的總幹事！」 姚文智在po文中寫道：「我頓時有種『雨過天青雲破處』的感覺，未來選情將豁然開朗、勇往直前！」 姚文智也提到，針對節目主持人鄭弘儀詢問為何支持姚文智？姚立明說：「我覺得文智會是一個好市長。」 台北市政府發言人劉奕霆表示，市長多次強調，參選是國民的權利，不論是誰要參選或誰要加入競選團隊北市府都尊重，市長仍認為把市政做好就是連任最好的準備。  表態參選台北市長的立委姚文智今透露，曾在2014年擔任柯文哲競選團隊總幹事的姚立明將宣布，擔任姚文智本次的競選總幹事。（圖擷自姚文智臉書） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
"13","LTN","「藍扶不上牆、綠內部分裂」 中國網友近8成挺柯P
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔即時新聞／綜合報導〕9合1選舉今年底將到來，其中台北市長寶座一向是兵家必爭之地，除已宣布要競選連任的現任市長柯文哲外，藍綠兩黨分別有立委姚文智、前立委丁守中及鄭麗文宣布要參選。而沒有投票權的中國網友也想湊熱鬧，在《天涯論壇》舉辦「你認為下一任的台北市長會是誰」的票選活動，截至今下午3時，柯文哲以近8成的得票數遙遙領先其他人，有中國網友對此分析，原因就是「藍扶不上牆、綠內部分裂」。 中國網友昨（29日）在《天涯論壇》舉辦「你認為下一任的台北市長會是誰」的票選活動，截至下午3時，柯文哲以77％（350票）的得票率遙遙領先，排在第二的是鄭麗文8％（36票）、第三名為丁守中的6％（30票）、第四則是其他的4％（21票）、而姚文智獲2％（11票）則在選項中敬陪末座。 柯文哲得票數遙遙領先也讓中國網友好奇其中原因，就有人分析表示，「柯文哲勝在：KMT實在扶不上牆，DPP內部的畏首畏尾，以及內部分裂；柯文哲的反『藍綠統獨的意識形態』口號，（或叫淡化意識形態），確實贏得部分中間選民的認可」。 也有人認為「實在沒得選了，乾脆隨便選個政治素人，所以柯P100％當選毫無任何懸念」、「柯文哲是現任，知名度就不用說了，還有行政資源可用」、「KMT明顯的是爛泥扶不上牆 不看好KMT」、「國民黨分裂渙散，沒有理想沒有思想」。 另外也有台灣網友把票選活動轉貼到PTT上，許多人看到沒有投票權的中國網友如此關心台灣的選舉，紛紛留言酸「到底要多可悲才會玩這種遊戲？他們國家不能投票？」、「要是問他們中國人領導人問題，應該馬上中離」、「去關心你們的黨內選舉再來講 阿（啊）抱歉 你們根本沒的（得）選」、「這群太監在管人家正常的性生活，笑死了一群井蛙」、「別人吃麵中國人在喊熱」。 中國《天涯論壇》舉辦「你認為下一任的台北市長會是誰」的票選活動，台北市長柯文哲至今下午3點得票率第一。（資料照） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
"14","LTN","受不了柯P要脫黨參選？ 姚文智這樣說...
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔即時新聞／綜合報導〕表態要爭取民進黨提名參選台北市長的立委姚文智，昨天上政論節目說出對台北市長柯文哲的不滿，決定要選到底；姚文智今天接受訪問時澄清，他並沒有說不惜脫黨參選4字，但他會努力爭取黨提名。 根據媒體綜合報導，姚文智表示，他昨天並沒有說不惜脫黨參選4字，是媒體加油添醋、邏輯推演的結果，因為訪問過程很快，他是民進黨黨員，情感、理念上都以民進黨為榮，會全力爭取提名台北市長，只是在台灣價值上，已無法和柯合作，過去支持的柯文哲已經走鐘，沒有理由再合作。 姚文智昨天上東森新聞《看誰說實話》，接受東森主播徐湘華快問快答挑戰，姚文智強調，3年前是他提議2階段民調，所以當他第2階段民調不如柯文哲，他選擇禮讓，並當柯文哲的後援會總會長全力輔選，時隔3年，現在的他實在不能接受柯文哲的言行和市政成績，決定這次選到底，若黨中央再度選擇與柯文哲合作，他無法接受。 姚文智今天接受訪時時澄清，他並沒有說不惜脫黨參選4字，但他會努力爭取黨提名。（資料照） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
"15","LTN","火拚柯P不惜脫黨 姚文智：這次選到底"," 〔記者鍾智凱／台北報導〕立委姚文智表態要爭取民進黨提名參選台北市長，今天上東森新聞《看誰說實話》，接受東森主播徐湘華快問快答挑戰，說出對柯文哲的不滿。 姚文智強調3年前是他提議2階段民調，所以當他第2階段民調不如柯文哲，他選擇禮讓，並當柯文哲的後援會總會長全力輔選。時隔3年，現在的他實在不能接受柯文哲的言行和市政成績，決定這次選到底，如果黨中央再度選擇和柯文哲合作，那麼他寧可脫黨參選，因為民進黨多數支持者和他一樣，已經受不了柯文哲。主播徐湘華（右）獨家專訪姚文智。（東森提供）主播徐湘華。（東森提供）"
"16","LTN","東森主播犀利訪問！姚文智：不再禮讓柯P"," 姚文智（左）接受主播徐湘華快問快答。（東森提供）〔記者蕭方綺／台北報導〕表態要爭取民進黨提名參選台北市長的立委姚文智，今天上東森新聞《看誰說實話》，接受主播徐湘華快問快答挑戰，說出對柯文哲的不滿。姚文智強調3年前是他提議兩階段民調，所以當他第2階段民調不如柯文哲，他選擇禮讓，並當柯文哲的後援會總會長全力輔選。時隔三年，現在的他實在不能接受柯文哲的言行和市政成績，決定這次選到底。  他指出：「如果黨中央再度選擇和柯文哲合作，那麼我寧可脫黨參選，因為民進黨多數支持者和我一樣，已經受不了柯文哲。」  接著問及蔣萬安退出台北市長選戰，是否讓他鬆口氣，他認真回道：「不會，只是沒這麼有趣。」他認為蔣萬安有蔣家話題，可以帶動許多討論，炒熱台北市長選戰；另外，目前表態參選的有丁守中和前行政院發言人鄭麗文，姚文智也分析兩人戰力，指出和丁守中對戰，「就像打水漂一樣，他努力20幾年，第五次挑戰，但民調其實頗高，別小看他。」並認為鄭麗文太晚宣布參選，期盼她加油。 相關影片：（影片取自YouTube，如遭移除敬請見諒）"
"17","LTN","姚文智促柯回答兩岸一家親 勿失心瘋牽拖別人
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者蘇芳禾／台北報導〕總統蔡英文日前接受專訪時指，台北市長柯文哲必須要對「台灣價值」再做一次確認，引發討論，甚至引發柯文哲與民進黨立委段宜康互罵。爭取民進黨台北市長提名的綠委姚文智今天受訪表示，柯文哲應該回答，兩岸一家親怎麼來的？在沒有得到大家同意之下，輕率地背離台灣價值去參加會議，講了那樣的話，沒有辦法回答問題，就像失心瘋一樣，牽拖別人，這樣沒有意思。「他牽拖的地方可多著。」 至於蔡英文提到台灣價值，姚文智也認為，台灣2022年應該籌辦台灣博覽會，最能展現台灣的總合國力，透過首都平台，匯集所有公私部門的能量，一起展現台灣價值。 蔡英文今天下午將視察「台北市健康公宅」，柯文哲也將陪同，這是蔡英文在專訪談「台灣價值」事件後，蔡、柯可望同台，被問到此見面時機是否「有點敏感？」對此，姚文智表示，據他的了解，視察公宅的行程是兩個禮拜前就安排好，反而電視訪問應該是應該比較臨時，公宅本來就是中央地方要共同推動的政策，也是解決青年住宅問題的一部分，沒有什麼敏感不敏感。 至於段宜康與柯文哲為了見面問題又另開戰場，台北市議員許淑華今天也受訪談論此議題。姚文智認為，還是要請柯文哲回答，沒有市民同意下，違背台灣價值，去提兩岸一家親，這是問題的核心，牽扯到狗、別人，這些都沒有意思。 姚文智今天上午受訪回應台北市長柯文哲等相關議題。（記者蘇芳禾攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
"18","LTN","「柯段會」風波 許淑華：段宜康從未主動要求會面
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔即時新聞／綜合報導〕民進黨立委段宜康與台北市長柯文哲，日前就蔡英文總統的「台灣價值」發生爭執，兩人又因雙方誰主動要求會面的問題互嗆。民進黨台北市議員許淑華今（26）受訪解釋，段宜康從沒向她提過要跟柯文哲見面。 台北市長柯文哲不只與民進黨立委段宜康就「台灣價值」互嗆，柯文哲更稱段宜康「罵你後還找人安排見面」。段宜康則回應「從沒找人傳話要和柯見面」，但表示但市府曾找議員傳話，「說市長想和我見面」。 據《風傳媒》報導，台北市議員許淑華今接受周玉蔻訪問解釋，事發原因是段宜康作為立委姚文智宣布參選台北市長的造勢引言人，自己隨後便接到市府發言人劉奕霆以Line聯繫，詢問是否可以安排柯文哲與段會面，但此約因市府預算審查延遲，加上柯有出國行程，使兩人的會面細節遲遲無法確定。 許淑華也強調，劉奕霆的聯絡對象是自己，出於「政治必須人和」的想法，她也願意居中協調。周玉蔻則提到，劉奕霆強調百分之百不是他先聯絡，許淑華回應，劉奕霆已向她確認過「柯段會」風波有無誤解，但上述狀況就是自己的所有認知。周玉蔻另問許「不是妳主動牽線？」，許指出，如果自己要亂扯，那柯文哲亂扯的事也不只一件。 民進黨台北市議員許淑華今（26）受訪解釋「柯段會」風波，稱段宜康從沒向她提過要跟柯文哲見面。（資料照，記者方賓照攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
"19","LTN","綠營︰柯又在合作路上放石頭
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者彭琬馨、蘇芳禾／台北報導〕台北市長柯文哲昨表示，不曉得蔡英文總統所稱的「台灣價值」為何，讓民進黨與柯文哲關係再掀波瀾。民進黨立委段宜康昨受訪表示，民進黨與柯的合作「關鍵還是在柯的態度」，若柯還是對民進黨予取予求、不把民進黨當一回事，基層也很難接受要支持這樣的人選；立委何欣純受訪時則直言，柯的話讓人「聽起來很不舒服」，等於是「在合作路上又放了幾顆小石子」，讓未來的合作「很有變數」。 表態爭取民進黨提名參選台北市長的立委姚文智表示，蔡英文總統在專訪中提到，柯文哲必須要對「台灣價值」再做一次確認。他說，大家認為柯文哲背離台灣價值，但台灣價值是信賴與背叛問題，這不是一個可以重來或補考的事情。「難道馬英九、連勝文都可以來補考嗎？」 姚文智舉連戰當年選總統為例指出，連戰在競選時趴下來親吻土地，就是想藉此「補考」，但沒有人會相信他。 立委吳思瑤受訪表示，不需要因一次談話就決定是否要繼續跟柯文哲合作，她認為，柯文哲長期以來的發言，都在有意無意間透露與蔡政府不同調、在立場上挑戰蔡總統，的確是種下雙方不利合作的前提；台北市人選距離最後決定時間還有三、四個月，還有彼此對話、調整的空間，至於未來要不要合作，「是一個長期的累積」。 知情人士分析，蔡總統對柯之所以沒有把話說死，是因民進黨目前「沒有其他選擇」，若柯市長持續以這種態度面對民進黨，黨內應「積極準備自己的候選人出來」；他也認為，這個想法「不是哪個派系特別的意志」，而是黨內有這樣的共識。 段宜康說，基層動向是民進黨最重要的考慮，若柯文哲與民進黨在意的價值差得太遠，勉強要支持者接受「不太可能」，雖然目前仍未完全說死跟柯文哲的合作關係，但最終關鍵還是在柯的態度。 姚文智（姚文智辦公室提供） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
"20","LTN","柯P︰我也想知蔡的台灣價值
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者沈佩瑤／台北報導〕總統蔡英文日前接受電視專訪時，指台北市長柯文哲必須對台灣價值做再一次確認，讓民進黨的支持者感覺「柯文哲是可以一起作戰的人」；柯昨對此四兩撥千斤表示，「我也很想知道她（指蔡英文）的台灣價值是什麼。」 柯文哲昨主持松山區行動市政會議，會後受訪時直言，到底台灣的價值是什麼？他也有想過這問題，就整個東亞或是華人地區來看，台灣的特色就是民主、自由、多元、開放，儘管在法治、人權跟環保部分還有改進空間，但實現這些普世價值，就是現階段的台灣價值。 至於總統談話會不會影響他的「兩岸一家親」政策？柯表示，他還是覺得應該要設法和平相處，因為互相放話、互相給對方小鞋子穿，甚至互相卡對方，不是辦法，有時會感覺大家有點意氣用事。 媒體追問，會不會認為蔡言下之意是不認同他的台灣價值？柯文哲回說，「我也很想知道她的普世價值是什麼。」他重申，政治應該是落實在人民生活每一天，「打高空沒有用」。 柯也坦言，他知道總統跟市長的層級不同，總統還要處理國防外交、意識形態等問題，但市長只要讓經濟發展好，人民過得快樂就行了，例如公宅就是因應老百姓住的問題，所以兩個人所屬位置、高度不同，要應付的問題不一樣，有時關心的東西也不一樣。 由於蔡在專訪中，指柯某些言論讓綠支持者不舒服，柯語帶感嘆表示，這社會不太允許批評，「我媽也常說『你就不要講』」，但他也沒有罵人家什麼，只是講實話，雖然知道有時候就是少說一點，但「看到還是忍不住會講」。 針對宣布參選台北市長的立委姚文智，批柯文哲「台灣價值不能補考」，柯沒有正面回應，僅說選連任的人把市政做好就好，每天去理外面的人做什麼？ 台北市長柯文哲。（記者方賓照攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
"22","LTN","《TAIPEI TIMES》 Ko challenges Tsai on question of ‘Taiwanese values’
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  By Lee I-chia and Chen Wei-han / Staff reporters Taipei Mayor Ko Wen-je （柯文哲） yesterday said he would like to know what President Tsai Ing-wen （蔡英文） meant by “Taiwanese values,” after she said that he should reaffirm his commitment to such values to gain the support of Democratic Progressive Party （DPP） members. Tsai made the remark in an interview with political talk show host Cheng Hung-yi （鄭弘儀） on Monday when she was asked whether the DPP still views Ko as an ally, as the party had supported him in the 2014 Taipei mayoral election. Ko made some remarks and did some things that made DPP supporters uncomfortable, Tsai said, adding that the mayor is a smart person, so if he wants the support of DPP voters, he should know what they expect of him. He should reaffirm his commitment to “Taiwanese values” so that DPP supporters “can feel that he is someone with whom we can fight together,” Tsai said. “I would like to know what Taiwanese values mean,” Ko said when asked what he thought Tsai meant. “Within the Chinese community in east Asia, what makes Taiwan special is its democracy, freedom, diversity and openness. While there is room for improvement in its rule of law, human rights and environmental protection, the realization of these universal values should be Taiwan’s values,” he said. “I think politics should be realized in the people’s daily lives, so making idealistic and unpractical remarks is useless,” he said, adding that as an example, people want affordable, good quality apartments to rent. “I know the levels of thinking of the president and the mayor are not the same — the president has to deal with national defense, diplomacy and ideological issues, but the mayor does not,” Ko said. “The mayor only has to care about economic development and try to let people live happy lives.” “Society is not very accepting of criticism and I was only speaking the truth,” Ko said, when asked why he made DPP supporters uncomfortable. Even though he could speak less, he cannot keep things to himself, Ko said. Former DPP legislator Lin Cho-shui （林濁水）, a senior party member, yesterday wrote on Facebook that while the president mentioned that there are many definitions of “Taiwanese values,” she should share her point of view and the nation’s perspective, so that everyone can use them to evaluate Ko. DPP legislators Pasuya Yao （姚文智） and Tuan Yi-kang （段宜康） have criticized Ko’s perception of Taiwanese values as being overly China-friendly and authoritarian. Yao, who has announced his candidacy for the Taipei mayoral seat, said Ko’s descriptions of cross-strait relations as “one family” and a “quarreling couple” during a visit to Shanghai in July last year “deviated from Taiwanese values” and made DPP supporters “feel uneasy.” Ko’s values differ dramatically from those of the DPP, and one might question whether he would hold the Nazis and Adolf Hitler in high regard with his authoritarian mindset, Tuan said. Taiwan and China are not a family, and close cross-strait ties can be developed, but not forced, Tuan said. “Efficiency in building an authoritarian rule cannot be used to gloss over the victimization of the people,” Tuan said, referring to Ko’s seeming admiration for former president Chiang Ching-kuo （蔣經國）. 新聞來源：TAIPEI TIMES Taipei Mayor Ko Wen-je, right, assisted by sign language interpreter Ting Li-fen, talks to reporters and members of the public at a mobile city government policy meeting in the city’s Songshan District yesterday.
Photo: Fang Pin-chao, Taipei Times 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
