"Media","V1","bindtext"
"11","LTN","封殺記者引風波 柯：新聞若不查證 連專業都沒了
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔即時新聞／綜合報導〕網媒「風傳媒」先前因細數北市府與燈節廠商之間的糾葛，令台北市長柯文哲十分不滿，下令封殺該記者，而國際非政府組織「無國界記者組織」30日發出聲明譴責，強調不應該藐視對於台灣民主發展有貢獻的新聞記者。對此，柯文哲表示，如果記者不查證也不平衡報導，就連專業都沒了。 綜合媒體報導，柯文哲今日在參訪完荷蘭恩荷芬智慧成之後受訪，他指出，記者有遵守平衡報導跟查證的義務，假如記者不查證也不平衡報導，「我認為這連專業都沒有了，不應當再去多要求其他的」。 柯文哲也強調，記者有採訪自由，但作為一個受訪者，也應該有「拒絕被採訪的自由」，他表示，此事件的細節等返台之後再做處理。 台北市長柯文哲認為，記者有遵守平衡報導跟查證的義務，而受訪者也應該有「拒絕被採訪的自由」。（資料照） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"12","LTN","「碰兩岸嚇我一大跳！」姚立明批柯P：沒價值觀只有功利
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔即時新聞／綜合報導〕曾幫助柯文哲當選2014年台北市長的國會觀察基金會董事長姚立明，今天下午再度評論柯文哲，是個「沒有價值觀的人」！ 姚立明今天下午到政論節目《前進新台灣》時表示，柯文哲有太多問題，有人從大巨蛋講起，有人從誠信開始說起，有人說「兩岸一家親」...這太多了，「我只想說明價值觀，他心中沒有價值觀，他有的只有個人政治利益，隨之調整」。 姚立明再度提起價值觀一事，他說，柯P曾表示「兩岸一家親」，不過當總統蔡英文回答時，柯立刻不回應，「柯發覺那個嚴重，原來民進黨員都在乎這個，立刻躲在台北市府下面，稱台北市的立場不用有這高度，那是中央問題」；姚立明質疑柯P怎麼又縮回去，「你講那麼多兩岸的話，今天回答時又說是中央問題，『我同意你的話，那你早該如此』」。 姚立明說，當初柯文哲在選舉時，他曾經和柯說不要提及兩岸問題，「凡是提到兩岸問題，你就設定在台北市長這個位子，你本來就不該碰，不要碰就不會有爭議、也不會受傷害。」 「選舉時柯文哲沒有碰兩岸問題，但他開始碰時嚇了我一大跳！」姚立明強調，我從未說過、也不相信柯是紅的、或是共產黨員，這是個汙衊，但柯卻是個沒有價值觀，為了自己利益調整的人，「這點我就不能再配合」。  挺姚文智參選幫忙操盤？ 姚立明有條件！  姚立明強調，他從未說過、也不相信柯文哲是紅的、或是共產黨員，這是個汙衊，但柯卻是個沒有價值的人。（記者方賓照攝）
 （圖擷取自三立新聞台） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"13","LTN","挺姚文智參選幫忙操盤？  姚立明有條件！
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  姚立明向姚文智喊話，應該要先有作為，不該只是憑空講要參選。（資料照） 〔即時新聞／綜合報導〕曾幫助柯文哲當選2014年台北市長的國會觀察基金會董事長姚立明，昨天表示若民進黨立委姚文智參選北市長，願任他的競選總幹事，消息一出後，引起各界討論，姚立明今天下午也再度上節目說明此事，並強調「姚要參選到底，我才可能參與幫忙，若他不被提名，就不選，我當然沒有人可幫」。 姚立明今天下午到政論節目《前進新台灣》說明，他昨天答應替姚文智操盤之過程，他表示，當時他有說明，若候選人沒有決心，支持者就沒有熱情，所以昨天他鼓勵姚文智，「必須先有決心、意志力，大家就會幫助你」，隨後主持人也詢問他是否幫忙，他一口答應，「不過要先有候選人才有總幹事，姚文智要參選到底，我才可能參與幫忙，若他不被提名，就不選，我當然沒有人可幫，若不提名他仍然選擇參選，我當然義無反顧繼續幫他」。 姚立明說，他的觀察，民進黨基層有一股不滿柯P的聲音，「他們的選票無處去，就要有人承接這些選票，我覺得這是民進黨本身不能辜負的對象，這群人是死忠的民進黨支持者，他們卻無所適從，姚文智曾說過不惜脫黨參選，這增加這群人很大的意志」。 姚立明向姚文智喊話，應該要先有作為，不該只是憑空講要參選，有了作為才會讓人覺得「幫你是值得的，因為你大概會選到底，否則人家捐錢也不會捐給你」、「你要下定決心，參選到底，我們就力挺到底！」  「碰兩岸嚇我一大跳！」姚立明批柯P：沒價值觀只有功利  姚立明今天下午再度上節目說明。（圖擷取自三立新聞台） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"14","LTN","姚立明願任競選總幹事 姚文智：能不能明天開始上班
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者蘇芳禾／台北報導〕欲爭取民進黨內提名台北市長的民進黨立委姚文智昨透露，曾任柯文哲競選台北市長總幹事的姚立明，願意擔任他的競選總幹事。姚文智表示，有姚立明的加入，有把握把國民黨的丁守中打成第三名。 表態參選台北市長的民進黨立委姚文智昨於節目中表示，曾經擔任柯文哲競選總幹事的姚立明願意擔任他的競選總幹事，而姚立明也在節目上說，只要姚文智確定要選，他就會加入姚文智的團隊，也代表未來將會對打柯文哲。 姚文智說，姚立明昨在節目上突然宣布願意擔任他的競選總幹事，他也很意外，之前在節目或其他場合，他有遇過姚立明，幾個月前也曾約姚立明聊過，當時姚立明是說整個情勢還不明朗，這陣子兩人都沒碰到，昨天這消息很意外，他認為姚立明是鼓勵他。 對於姚立明說，只要姚文智參選到底，他願意擔任總幹事，姚文智則表示，「我本來就有這個決心」，只是他在這階段要爭取民進黨的提名，還有一段時間要努力，他會跟民進黨基層、高層溝通，這是他現在努力的方向。也會跟姚立明討論佈局，「看能不能明天開始上班。」 姚文智表示，姚立明在誰能實現台灣價值、民進黨對首都責任、選舉是否能勝出都做出評估，國民黨現在是丁守中，有機會把丁守中打成第三名。 他認為，民進黨基層有80％、90％，認為不應該禮讓柯文哲，基層態度很清楚，所以她們希望民進黨自提市長候選人，如果黨內有人民調贏過他，他就退選。民進黨在首都這戰不能棄守，要重視基層聲音，民進黨不能未戰先敗。 姚文智說，今天下午他就會請姚立明開始擔任總幹事的工作，看他能不能明天就來上班，有人說姚立明的加入是如虎添翼、遙遙領先，他認為是扶搖直上。 姚文智最後說，姚立明2012、2016年都幫過小英總統，如果姚立明被稱為國師的話，兩代國師現在都在幫他，第一代國師李鴻禧幫他錄廣告，第二代國師姚立明宣布要當他的總幹事，他何其有幸，和大家共同努力。 姚文智今天上午受訪表示，有姚立明的加入，有把握把國民黨的丁守中打成第三名。
（記者蘇芳禾攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"15","LTN","考察荷蘭循環經濟建築 柯P考慮引進台北公宅
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者沈佩瑤／台北報導〕台北市長柯文哲持續在荷蘭市政考察，昨前往「Park 20/20」參觀循環經濟建築，會後受訪時被問及有何啟發，柯表示共享經濟世界潮流，正在思考台北市的公宅是否要引進這個概念。 柯文哲指出，循環經濟和共享經濟是整個世界的經濟潮流，將來有一天建築要拆除，是否可以重新利用及回收，因此他在想，台北市目前正在興建公宅，如何把這種新的經濟模式引進台灣。 另針對姚立明有可能加入民進黨立委姚文智的競選團隊當總幹事？柯文哲表示，這種消息每天都有，他還是那個態度，「我們可以控制的，我們可以要求自己；我們沒有辦法控制的，那你每天煩惱幹什麼!」。柯文哲說，只是說「可能」，又不是說「一定」，所以很多事情就發生再去煩惱，我們還是照自己的步驟做。 記者追問有人認為姚立明加入姚文智的團隊，是為了幫監察委員楊芳玲報仇，柯文哲表示，聽聽就好，這沒辦法評論。 台北市長柯文哲持續在荷蘭市政考察，昨前往「Park 20/20」參觀循環經濟建築。（圖由台北市政府提供） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"16","LTN","姚文智不爽被說「藍綠都是垃圾」 鄭弘儀幫腔嗆柯P"," 〔記者鍾智凱／台北報導〕姚文智決心選台北市長，不惜脫黨因為已受不了柯文哲，昨他與競選總幹事姚立明上《鄭．知道了》，姚文智火力全開，嗆到連鄭弘儀都幫腔嗆柯P。 姚文智說最受不了柯P把藍的跟綠的打在一起，說要推倒藍綠高牆，而抹煞了權威時代民進黨所拚出的改革理想，還說「藍綠都是垃圾」，鄭弘儀聽到這句，激動說：「藍是你的理想，綠也是啊！要說服別人啊！那是你的靈魂，什麼藍綠都是垃圾，騙肖耶，這樣有比較高級嗎？！」語氣激動。姚文智（左三）上鄭弘儀（左）節目談政治理念。（翻攝三立iNEWS）"
"17","LTN","〈台北都會〉新北童捷運優惠 北捷仍未鬆口
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者翁聿煌、陳心瑜／新北報導〕新北市兒童搭乘捷運何時優惠，至今還喬不攏，市長朱立倫昨天指示交通局秉持最大專業與誠意，持續與台北捷運公司溝通，一切以兒童最大的福利與權益為考量。台北副市長陳景峻則指，雙北打折程度不同，後端作業還沒完成，已請捷運公司儘量朝這目標協助。 台北市兒童捷運六折優惠廿六日上路，去年底祭出更優惠方案五折的新北市，原定和台北市同一天實施，但票卡招標案三度流標，優惠遲未上路，新北市政府交通局質疑北捷公司以技術卡關。 新北市交通局廿九日下午邀北捷會商解套，盼兒童優惠能在元宵節前上路，並希望北捷公司昨天下班前回覆，但台北捷運公司昨天仍未表態，僅表示有關新北市所提兒童優惠各項方案，北捷今天邀集新北市及四大票證業者開會研商，希望儘速確認方案內容。 交通局主秘吳國濟說，新北市希望儘快實施兒童捷運優惠票價，也獲得台北市長柯文哲的善意回應，台北市副市長陳景峻昨天也承諾，會盡力協助新北在春節或元宵節前，讓兒童搭捷運優惠上線，但是北捷仍有技術考量，新北市交通局盼北捷能趕快回覆好消息。 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"18","LTN","柯P傳封殺記者 無國界記者發文譴責
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者鍾泓良／台北報導〕網路媒體「風傳媒」日前報導前北市觀傳局長簡余晏離職內幕，還細數北市府跟燈節廠商間糾葛，傳出市長柯文哲不滿、下令封殺該撰稿記者。而柯文哲29日受訪時僅說「這不叫封殺」，只是要求涉及消息不正常外洩的相關人士要有警覺該怎麼處理，更補上「我發現很多新聞七分真三分假，也不是完全不對。」國際著名非政府組織「無國界記者組織」30日發出聲明譴責，表示不應該藐視對於台灣民主發展有貢獻的新聞記者。 無國界記者組織表示，根據報導，柯文哲因為記者報導燈節活動後，遭爆要封殺記者，而他在國外受訪時則進一步批評台灣媒體「三分假」。無國界記者組織台北行政中心執行長Cedric Alviani表示，「一位民選官員，尤其是首都市長不應該這麼快就藐視，那些能確保民主能夠正常運作的媒體。」他也說「記者為社會公益調查及刊登報導，只是在完成自己的工作。」 無國界記者組織表示，根據2017的「全球新聞自由指數」，台灣身為華語世界唯一的民主國家，在180個國家中排名第45名，是亞洲之冠。但台灣政治人物並未表亮眼，去年11月空軍幻象2000-5戰機墜機時，國防部長馮世寬就曾因不滿美國「自由亞洲電台」的提問，而揚言封殺。 無國界記者組織是一個致力保護記者免受迫害並推進新聞自由的政治性國際非政府組織，於1979年設立在巴黎；值得一提，去年才在台北市設立台北行政中心。 無國界記者組織30日發出聲明譴責，表示不應該藐視對於台灣民主發展有貢獻的新聞記者。（擷取自「無國界記者組織」網頁） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"19","LTN","姚立明將任姚文智競選總幹事？ 柯文哲：發生再煩惱
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔即時新聞／綜合報導〕針對姚立明表態願意擔任民進黨立委姚文智未來競選北市長的總幹事，台北市長柯文哲回應，指「很多事情等到發生再煩惱」，並說若自己沒辦法控制，每天煩惱幹什麼。對於這是否與姚立明妻子有關，柯文哲則回「聽聽就好」。 曾在2014年擔任柯文哲競選團隊總幹事的姚立明30日在政論節目上表態，指「只要（姚）文智參選到底，我願意擔任他的總幹事！」引發外界關注。消息傳出後，北市府稍晚則表示，市長多次強調，參選是國民的權利，不論是誰要參選或誰要加入競選團隊，北市府都尊重，市長仍認為把市政做好，就是連任最好的準備。 《中央社》報導，對於姚立明有可能擔任姚文智的競選總幹事，目前人在歐洲的柯文哲回應說，每天都有各種消息，他的態度還是一樣，自己可以控制的事情就要求自己，若自己沒辦法控制，每天煩惱幹什麼。他也指出「目前只是說可能，又不是一定，很多事情發生再煩惱」，目前還是先按自己的步調進行。 針對媒體詢問，有傳聞姚立明加入姚文智團隊，是與姚立明妻子楊芳玲在擔任台北市法務局長時，與柯文哲曾有過不愉快有關。對此，柯文哲在聽到後頓了3秒回應「聽聽就好，這無法評論」。 針對姚立明表態願意擔任民進黨立委姚文智未來競選北市長的總幹事，台北市長柯文哲回應，指「很多事情等到發生再煩惱」，並說若自己沒辦法控制，每天煩惱幹什麼。（資料照） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"20","LTN","柯文哲說了這兩句話 姚立明沒辦法再挺他
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔即時新聞／綜合報導〕在2014年大選替柯文哲操盤、助柯當選台北市長的國會觀察基金會董事長姚立明，今天宣布若民進黨立委姚文智參選北市長，願擔任他的競選總幹事，正式與柯撕破臉。姚立明表示，柯文哲過去又說「兩岸一家親」，又不願正面回應蔡英文總統提問的「台灣價值」，讓他覺得柯是個沒有價值觀的人，沒辦法再挺他。 姚立明在今天播出的「鄭知道了」節目中談到柯文哲的政治光譜，他表示，不認為柯文哲是白裡透紅、紅色代言人，反而聽柯過去的兩次談話，就知道他是純粹的功利主義者；他講「兩岸一家親」是為了獲得藍營選票，而當他面對小英問他台灣價值、主體意識的時候，他又閃躲，說自己是台北市長，不需要去回答總統高度的問題。 姚立明說，從柯文哲的上述談話，就能看出他是一個沒有價值觀的人，「我怎麼去挺他？」姚表示，他要不要支持一個人，跟藍綠無關，看的是這個人適不適合做市長，能不能給人民好的願景，但柯文哲反來覆去，沒有中心價值，讓他一點把握都沒有。 姚立明表示，柯文哲過去又說「兩岸一家親」，又不願正面回應蔡英文總統提問的「台灣價值」，讓他覺得柯是個沒有價值觀的人，沒辦法再挺他。（資料照） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"21","LTN","扳倒柯文哲 姚立明願任姚文智競選總幹事
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  姚立明曾經是柯文哲的競選總幹事，有意角逐台北市長的民進黨立委姚文智透露，姚立明已經答應擔任他的競選總幹事。（資料照） 首次上稿：19:34更新時間：20:55〔即時新聞／綜合報導〕表態參選台北市長的民進黨立委姚文智今透露，曾在2014年擔任柯文哲競選團隊總幹事的姚立明表態，願意擔任他這次競選台北市長的競選總幹事。北市府對此則回應，市長柯文哲仍認為把市政做好就是連任最好的準備，並強調，不論是誰要參選或誰要加入競選團隊北市府都尊重。 姚立明曾在中山大學、文化大學任教，也曾是新黨籍立法委員，2006年參與過「倒扁運動」出任副總指揮，2014年先為太陽花學運發聲，又出任柯文哲競選台北市長的競選總幹事，是柯文哲成功打敗對手連勝文的最佳軍師，他在距離投票半個多月前語出驚人預測柯文哲將獲80萬票勝選，事後被譽為神準。 但在柯文哲上任後兩人漸行漸遠。雖然柯文哲先前曾提及，拚連任競選總幹事的位子，「姚立明還是第一人選」，但今日立委姚文智在臉書PO文透露將由姚立明擔任競選總幹事。 姚文智傍晚在臉書自曝，他今天下午參加三立政論節目「鄭知道了！」時，意外獲得2014年挺柯大將姚立明的鐵口支持，並指姚立明強調「無論有沒有獲得提名，只要文智參選到底，我願意擔任他的總幹事！」 姚文智在po文中寫道：「我頓時有種『雨過天青雲破處』的感覺，未來選情將豁然開朗、勇往直前！」 姚文智也提到，針對節目主持人鄭弘儀詢問為何支持姚文智？姚立明說：「我覺得文智會是一個好市長。」 台北市政府發言人劉奕霆表示，市長多次強調，參選是國民的權利，不論是誰要參選或誰要加入競選團隊北市府都尊重，市長仍認為把市政做好就是連任最好的準備。  表態參選台北市長的立委姚文智今透露，曾在2014年擔任柯文哲競選團隊總幹事的姚立明將宣布，擔任姚文智本次的競選總幹事。（圖擷自姚文智臉書） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"22","LTN","「藍扶不上牆、綠內部分裂」 中國網友近8成挺柯P
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔即時新聞／綜合報導〕9合1選舉今年底將到來，其中台北市長寶座一向是兵家必爭之地，除已宣布要競選連任的現任市長柯文哲外，藍綠兩黨分別有立委姚文智、前立委丁守中及鄭麗文宣布要參選。而沒有投票權的中國網友也想湊熱鬧，在《天涯論壇》舉辦「你認為下一任的台北市長會是誰」的票選活動，截至今下午3時，柯文哲以近8成的得票數遙遙領先其他人，有中國網友對此分析，原因就是「藍扶不上牆、綠內部分裂」。 中國網友昨（29日）在《天涯論壇》舉辦「你認為下一任的台北市長會是誰」的票選活動，截至下午3時，柯文哲以77％（350票）的得票率遙遙領先，排在第二的是鄭麗文8％（36票）、第三名為丁守中的6％（30票）、第四則是其他的4％（21票）、而姚文智獲2％（11票）則在選項中敬陪末座。 柯文哲得票數遙遙領先也讓中國網友好奇其中原因，就有人分析表示，「柯文哲勝在：KMT實在扶不上牆，DPP內部的畏首畏尾，以及內部分裂；柯文哲的反『藍綠統獨的意識形態』口號，（或叫淡化意識形態），確實贏得部分中間選民的認可」。 也有人認為「實在沒得選了，乾脆隨便選個政治素人，所以柯P100％當選毫無任何懸念」、「柯文哲是現任，知名度就不用說了，還有行政資源可用」、「KMT明顯的是爛泥扶不上牆 不看好KMT」、「國民黨分裂渙散，沒有理想沒有思想」。 另外也有台灣網友把票選活動轉貼到PTT上，許多人看到沒有投票權的中國網友如此關心台灣的選舉，紛紛留言酸「到底要多可悲才會玩這種遊戲？他們國家不能投票？」、「要是問他們中國人領導人問題，應該馬上中離」、「去關心你們的黨內選舉再來講 阿（啊）抱歉 你們根本沒的（得）選」、「這群太監在管人家正常的性生活，笑死了一群井蛙」、「別人吃麵中國人在喊熱」。 中國《天涯論壇》舉辦「你認為下一任的台北市長會是誰」的票選活動，台北市長柯文哲至今下午3點得票率第一。（資料照） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
